,Unnamed: 0,id,prediction,top1,top1_p,top2,top2_p,top3,top3_p,top4,top4_p,top5,top5_p,top1_id,top2_id,top3_id,top4_id,top5_id
47,541,4530692_3AW9SZM2_DEI88DTD,"1. U-M intrusion nickel-copper-PGE, p=0.1294
2. Anorthosite conduit nickel-copper-PGE, p=0.0645
3. U-M conduit nickel-copper-PGE, p=0.0625
4. U-M layered intrusion nickel-copper-PGE, p=0.0617
5. Impact U-M intrusion nickel-copper-PGE, p=0.0520
",U-M intrusion nickel-copper-PGE,0.1293868720531463,Anorthosite conduit nickel-copper-PGE,0.0644992440938949,U-M conduit nickel-copper-PGE,0.0625462383031845,U-M layered intrusion nickel-copper-PGE,0.0616548173129558,Impact U-M intrusion nickel-copper-PGE,0.051979374140501,180,187,181,177,188
48,543,4530692_3B6G9K8U_6N2ZSJWP,"1. Vein cobalt ± Ni, p=0.2253
2. Vein five-element, p=0.0674
3. Supergene silver, p=0.0484
4. U-M intrusion nickel-copper-PGE, p=0.0282
5. Felsic-siliciclastic VMS, p=0.0259
",Vein cobalt ± Ni,0.225270003080368,Vein five-element,0.0674071833491325,Supergene silver,0.0483675152063369,U-M intrusion nickel-copper-PGE,0.0282153449952602,Felsic-siliciclastic VMS,0.0259177014231681,123,85,24,180,112
49,546,4530692_3BF6XTAV_PRFP6JKI,"1. Ophiolite nickel-copper-PGE, p=0.1085
2. U-M intrusion nickel-copper-PGE, p=0.0835
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0798
4. Vein ± replacement nickel, p=0.0619
5. Komatiite nickel-copper-PGE, p=0.0364
",Ophiolite nickel-copper-PGE,0.1084647178649902,U-M intrusion nickel-copper-PGE,0.0835239812731742,Arc U-M intru-sion nickel-copper-PGE,0.0797614753246307,Vein ± replacement nickel,0.0619006864726543,Komatiite nickel-copper-PGE,0.0363918058574199,183,180,185,122,175
50,559,4530692_3C46P5C6_JPE33PCG,"1. Komatiite nickel-copper-PGE, p=0.1012
2. Hypozonal orogenic gold, p=0.0579
3. U-M conduit nickel-copper-PGE, p=0.0488
4. Mesozonal orogenic gold, p=0.0457
5. Bimodal felsic VMS, p=0.0423
",Komatiite nickel-copper-PGE,0.1012434288859367,Hypozonal orogenic gold,0.0578673407435417,U-M conduit nickel-copper-PGE,0.0487775206565856,Mesozonal orogenic gold,0.0456527434289455,Bimodal felsic VMS,0.0423110462725162,175,86,181,87,111
51,580,4530692_3DHWP28B_Z22FRUPS,"1. U-M intrusion nickel-copper-PGE, p=0.1053
2. Anorthosite conduit nickel-copper-PGE, p=0.0678
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0483
4. U-M layered intrusion nickel-copper-PGE, p=0.0394
5. Komatiite nickel-copper-PGE, p=0.0382
",U-M intrusion nickel-copper-PGE,0.1053110584616661,Anorthosite conduit nickel-copper-PGE,0.0677949115633964,Arc U-M intru-sion nickel-copper-PGE,0.0483284629881382,U-M layered intrusion nickel-copper-PGE,0.0394051149487495,Komatiite nickel-copper-PGE,0.0381980203092098,180,187,185,177,175
52,596,4530692_3EM7G334_FP7CMGMS,"1. Komatiite nickel-copper-PGE, p=0.1018
2. Vein ± replacement nickel, p=0.0716
3. Laterite nickel, p=0.0583
4. Ophiolite nickel-copper-PGE, p=0.0537
5. U-M intrusion nickel-copper-PGE, p=0.0437
",Komatiite nickel-copper-PGE,0.1018467992544174,Vein ± replacement nickel,0.0716079622507095,Laterite nickel,0.0583063103258609,Ophiolite nickel-copper-PGE,0.0536700598895549,U-M intrusion nickel-copper-PGE,0.043702483177185,175,122,18,183,180
53,598,4530692_3EPIKKQH_7JTERXZK,"1. U-M intrusion nickel-copper-PGE, p=0.0815
2. Vein ± replacement nickel, p=0.0645
3. U-M layered intrusion nickel-copper-PGE, p=0.0518
4. Vein cobalt ± Ni, p=0.0452
5. Orogenic copper ± gold, p=0.0417
",U-M intrusion nickel-copper-PGE,0.0814771056175232,Vein ± replacement nickel,0.0645026341080665,U-M layered intrusion nickel-copper-PGE,0.0518254078924655,Vein cobalt ± Ni,0.0452242717146873,Orogenic copper ± gold,0.0417134203016757,180,122,177,123,92
54,603,4530692_3F9DNCQ9_CW8K6PKM,"1. U-M intrusion nickel-copper-PGE, p=0.1009
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0783
3. Ophiolite nickel-copper-PGE, p=0.0601
4. Anorthosite conduit nickel-copper-PGE, p=0.0485
5. Impact U-M intrusion nickel-copper-PGE, p=0.0475
",U-M intrusion nickel-copper-PGE,0.1009143516421318,Arc U-M intru-sion nickel-copper-PGE,0.0783397555351257,Ophiolite nickel-copper-PGE,0.0600712560117244,Anorthosite conduit nickel-copper-PGE,0.0484647937119007,Impact U-M intrusion nickel-copper-PGE,0.0474841967225074,180,185,183,187,188
55,619,4530692_3GKFU75T_2WMHGK35,"1. U-M intrusion nickel-copper-PGE, p=0.0867
2. U-M layered intrusion nickel-copper-PGE, p=0.0768
3. Anorthosite conduit nickel-copper-PGE, p=0.0737
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0491
5. MVT zinc-lead, p=0.0399
",U-M intrusion nickel-copper-PGE,0.086743839085102,U-M layered intrusion nickel-copper-PGE,0.0767810195684433,Anorthosite conduit nickel-copper-PGE,0.073743961751461,Arc U-M intru-sion nickel-copper-PGE,0.0491371266543865,MVT zinc-lead,0.0398729480803012,180,177,187,185,79
56,622,4530692_3H289TM9_QD3C2P2V,"1. Komatiite nickel-copper-PGE, p=0.0943
2. U-M intrusion nickel-copper-PGE, p=0.0752
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0510
4. Ophiolite nickel-copper-PGE, p=0.0434
5. U-M layered intrusion nickel-copper-PGE, p=0.0415
",Komatiite nickel-copper-PGE,0.0943121388554573,U-M intrusion nickel-copper-PGE,0.0751667097210884,Arc U-M intru-sion nickel-copper-PGE,0.0509549900889396,Ophiolite nickel-copper-PGE,0.0433551594614982,U-M layered intrusion nickel-copper-PGE,0.0415043383836746,175,180,185,183,177
57,627,4530692_3H9TD4B6_E3XB7UAF,"1. U-M intrusion nickel-copper-PGE, p=0.0938
2. U-M conduit nickel-copper-PGE, p=0.0628
3. U-M layered intrusion nickel-copper-PGE, p=0.0540
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0511
5. Anorthosite conduit nickel-copper-PGE, p=0.0448
",U-M intrusion nickel-copper-PGE,0.0938012152910232,U-M conduit nickel-copper-PGE,0.0627630203962326,U-M layered intrusion nickel-copper-PGE,0.0539945699274539,Arc U-M intru-sion nickel-copper-PGE,0.0510885789990425,Anorthosite conduit nickel-copper-PGE,0.0447961799800396,180,181,177,185,187
58,633,4530692_3HS9EGU9_WGFPX5HG,"1. U-M intrusion nickel-copper-PGE, p=0.1300
2. Komatiite nickel-copper-PGE, p=0.0575
3. Laterite nickel, p=0.0515
4. Anorthosite conduit nickel-copper-PGE, p=0.0506
5. Vein cobalt ± Ni, p=0.0440
",U-M intrusion nickel-copper-PGE,0.1300284564495086,Komatiite nickel-copper-PGE,0.0575339347124099,Laterite nickel,0.0515016689896583,Anorthosite conduit nickel-copper-PGE,0.0506226755678653,Vein cobalt ± Ni,0.0439640954136848,180,175,18,187,123
59,637,4530692_3IAD9S4M_T3K3VS5W,"1. Kipushi-type sediment-hosted copper-zinc-lead, p=0.6772
2. MVT zinc-lead, p=0.0243
3. Irish-type sediment-hosted zinc-lead, p=0.0235
4. Sandstone-hosted zinc-lead, p=0.0172
5. U-M intrusion nickel-copper-PGE, p=0.0159
",Kipushi-type sediment-hosted copper-zinc-lead,0.6772205233573914,MVT zinc-lead,0.0242678597569465,Irish-type sediment-hosted zinc-lead,0.0234935916960239,Sandstone-hosted zinc-lead,0.0171756092458963,U-M intrusion nickel-copper-PGE,0.0158784855157136,78,79,77,83,180
60,639,4530692_3IGJIEXN_BI5D7R7W,"1. Hypozonal orogenic gold, p=0.0700
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0510
3. U-M intrusion nickel-copper-PGE, p=0.0497
4. Orogenic copper ± gold, p=0.0446
5. Mesozonal orogenic gold, p=0.0440
",Hypozonal orogenic gold,0.0699992403388023,Arc U-M intru-sion nickel-copper-PGE,0.0510267987847328,U-M intrusion nickel-copper-PGE,0.0497432984411716,Orogenic copper ± gold,0.0446077361702919,Mesozonal orogenic gold,0.0439859144389629,86,185,180,92,87
61,653,4530692_3JRUH2C2_CJLMUEBK,"1. U-M layered intrusion nickel-copper-PGE, p=0.1534
2. U-M intrusion nickel-copper-PGE, p=0.1120
3. Ophiolite nickel-copper-PGE, p=0.0646
4. Laterite nickel, p=0.0609
5. Komatiite nickel-copper-PGE, p=0.0608
",U-M layered intrusion nickel-copper-PGE,0.1533933728933334,U-M intrusion nickel-copper-PGE,0.1120317876338958,Ophiolite nickel-copper-PGE,0.0645559951663017,Laterite nickel,0.0609389543533325,Komatiite nickel-copper-PGE,0.0608083754777908,177,180,183,18,175
62,684,4530692_3NQDMZ6V_HC8BKBJ5,"1. U-M conduit nickel-copper-PGE, p=0.1607
2. U-M intrusion nickel-copper-PGE, p=0.1421
3. Anorthosite conduit nickel-copper-PGE, p=0.1363
4. U-M layered intrusion nickel-copper-PGE, p=0.1362
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0982
",U-M conduit nickel-copper-PGE,0.1607375591993332,U-M intrusion nickel-copper-PGE,0.1421021670103073,Anorthosite conduit nickel-copper-PGE,0.1363147646188736,U-M layered intrusion nickel-copper-PGE,0.1362189203500747,Arc U-M intru-sion nickel-copper-PGE,0.0982344821095466,181,180,187,177,185
63,706,4530692_3Q88M33B_Q35ZB86D,"1. U-M layered intrusion nickel-copper-PGE, p=0.0982
2. Bimodal-mafic VMS, p=0.0874
3. U-M intrusion nickel-copper-PGE, p=0.0710
4. Mafic-siliciclastic VMS, p=0.0579
5. Felsic-siliciclastic VMS, p=0.0565
",U-M layered intrusion nickel-copper-PGE,0.0981771126389503,Bimodal-mafic VMS,0.0873640328645706,U-M intrusion nickel-copper-PGE,0.070971593260765,Mafic-siliciclastic VMS,0.057880513370037,Felsic-siliciclastic VMS,0.056539487093687,177,110,180,109,112
64,734,4530692_3SZJHTQS_MHGUCWUX,"1. U-M intrusion nickel-copper-PGE, p=0.0789
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0487
3. Komatiite nickel-copper-PGE, p=0.0446
4. Magnetite-dominant IOCG, p=0.0415
5. Magnetite-dominant IOA, p=0.0410
",U-M intrusion nickel-copper-PGE,0.0789157748222351,Arc U-M intru-sion nickel-copper-PGE,0.0486569143831729,Komatiite nickel-copper-PGE,0.0446148328483104,Magnetite-dominant IOCG,0.041532427072525,Magnetite-dominant IOA,0.04100052267313,180,185,175,105,107
65,745,4530692_3U758D3F_RE73HR75,"1. U-M layered intrusion nickel-copper-PGE, p=0.1320
2. U-M layered intrusion PGE, p=0.1031
3. Algoma-type banded iron formation, p=0.0824
4. U-M intrusion nickel-copper-PGE, p=0.0573
5. Magnetite-dominant IOCG, p=0.0470
",U-M layered intrusion nickel-copper-PGE,0.1319557726383209,U-M layered intrusion PGE,0.1030557230114936,Algoma-type banded iron formation,0.0824386700987815,U-M intrusion nickel-copper-PGE,0.0572561956942081,Magnetite-dominant IOCG,0.0470252968370914,177,178,113,180,105
66,758,4530692_3V3X7JJ5_B5VJ29FR,"1. Kimberlite diamond, p=0.1132
2. Fluvial placer diamond, p=0.0493
3. U-M intrusion nickel-copper-PGE, p=0.0435
4. Ophiolite nickel-copper-PGE, p=0.0366
5. Anorthosite conduit nickel-copper-PGE, p=0.0333
",Kimberlite diamond,0.1132269278168678,Fluvial placer diamond,0.0493270456790924,U-M intrusion nickel-copper-PGE,0.043482270091772,Ophiolite nickel-copper-PGE,0.0366040356457233,Anorthosite conduit nickel-copper-PGE,0.0333169884979724,174,8,180,183,187
67,780,4530692_3W8UFG44_3EPTHCQ3,"1. U-M layered intrusion iron-titanium-vanadium, p=0.1530
2. Arc U-M intrusion titanium-vanadium, p=0.0894
3. U-M intrusion nickel-copper-PGE, p=0.0551
4. U-M layered intrusion nickel-copper-PGE, p=0.0398
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0396
",U-M layered intrusion iron-titanium-vanadium,0.1530411392450332,Arc U-M intrusion titanium-vanadium,0.0894176438450813,U-M intrusion nickel-copper-PGE,0.0551295615732669,U-M layered intrusion nickel-copper-PGE,0.0398232117295265,Arc U-M intru-sion nickel-copper-PGE,0.0396306440234184,179,184,180,177,185
68,783,4530692_3WDZDNIF_RG55IUDS,"1. Vein cobalt ± Ni, p=0.0740
2. U-M intrusion nickel-copper-PGE, p=0.0613
3. Porphyry gold ± copper, p=0.0548
4. Vein ± replacement nickel, p=0.0502
5. Komatiite nickel-copper-PGE, p=0.0345
",Vein cobalt ± Ni,0.0740197524428367,U-M intrusion nickel-copper-PGE,0.0613176338374614,Porphyry gold ± copper,0.0547862499952316,Vein ± replacement nickel,0.0502449348568916,Komatiite nickel-copper-PGE,0.0345096737146377,123,180,155,122,175
69,796,4530692_3XGT2B98_J6BMEPDC,"1. Kimberlite diamond, p=0.0948
2. U-M intrusion nickel-copper-PGE, p=0.0701
3. Komatiite nickel-copper-PGE, p=0.0622
4. Ferroan carbonate polymetallic, p=0.0480
5. U-M conduit nickel-copper-PGE, p=0.0416
",Kimberlite diamond,0.094832457602024,U-M intrusion nickel-copper-PGE,0.0700680762529373,Komatiite nickel-copper-PGE,0.0621723867952823,Ferroan carbonate polymetallic,0.0480156391859054,U-M conduit nickel-copper-PGE,0.0415748134255409,174,180,175,98,181
70,797,4530692_3XGT2B98_TT88VXF4,"1. Kimberlite diamond, p=0.0948
2. U-M intrusion nickel-copper-PGE, p=0.0701
3. Komatiite nickel-copper-PGE, p=0.0622
4. Ferroan carbonate polymetallic, p=0.0480
5. U-M conduit nickel-copper-PGE, p=0.0416
",Kimberlite diamond,0.094832457602024,U-M intrusion nickel-copper-PGE,0.0700680762529373,Komatiite nickel-copper-PGE,0.0621723867952823,Ferroan carbonate polymetallic,0.0480156391859054,U-M conduit nickel-copper-PGE,0.0415748134255409,174,180,175,98,181
71,832,4530692_428TF66Z_PB6D8XRG,"1. Mesozonal orogenic gold, p=0.1136
2. Hypozonal orogenic gold, p=0.1086
3. Algoma-type banded iron formation, p=0.0757
4. U-M intrusion nickel-copper-PGE, p=0.0471
5. Skarn gold ± copper ± tungsten, p=0.0452
",Mesozonal orogenic gold,0.113558791577816,Hypozonal orogenic gold,0.1086118966341018,Algoma-type banded iron formation,0.0756772384047508,U-M intrusion nickel-copper-PGE,0.0471082963049411,Skarn gold ± copper ± tungsten,0.0452208779752254,87,86,113,180,148
72,838,4530692_42FMEJA3_2C2DT3P8,"1. U-M intrusion nickel-copper-PGE, p=0.1539
2. Arc U-M intru-sion nickel-copper-PGE, p=0.1125
3. Ophiolite nickel-copper-PGE, p=0.0778
4. Impact U-M intrusion nickel-copper-PGE, p=0.0760
5. U-M layered intrusion nickel-copper-PGE, p=0.0579
",U-M intrusion nickel-copper-PGE,0.1539052724838256,Arc U-M intru-sion nickel-copper-PGE,0.1125114634633064,Ophiolite nickel-copper-PGE,0.0778172388672828,Impact U-M intrusion nickel-copper-PGE,0.0759716629981994,U-M layered intrusion nickel-copper-PGE,0.0578591935336589,180,185,183,188,177
73,841,4530692_42VNJ5KH_P284M54J,"1. U-M layered intrusion nickel-copper-PGE, p=0.1842
2. U-M intrusion nickel-copper-PGE, p=0.0649
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0615
4. U-M conduit nickel-copper-PGE, p=0.0341
5. Anorthosite conduit nickel-copper-PGE, p=0.0332
",U-M layered intrusion nickel-copper-PGE,0.1841654479503631,U-M intrusion nickel-copper-PGE,0.0649024173617363,Arc U-M intru-sion nickel-copper-PGE,0.0615257546305656,U-M conduit nickel-copper-PGE,0.0341013558208942,Anorthosite conduit nickel-copper-PGE,0.0332088954746723,177,180,185,181,187
74,844,4530692_4336JD3P_VTX79VNX,"1. Vein ± replacement nickel, p=0.1171
2. Ophiolite nickel-copper-PGE, p=0.1102
3. Komatiite nickel-copper-PGE, p=0.0645
4. Laterite nickel, p=0.0456
5. U-M intrusion nickel-copper-PGE, p=0.0411
",Vein ± replacement nickel,0.117088183760643,Ophiolite nickel-copper-PGE,0.1102362349629402,Komatiite nickel-copper-PGE,0.0644574165344238,Laterite nickel,0.0455701425671577,U-M intrusion nickel-copper-PGE,0.0410825237631797,122,183,175,18,180
75,856,4530692_43TFBZ96_HVAXBFST,"1. Ophiolite nickel-copper-PGE, p=0.1382
2. Laterite nickel, p=0.0679
3. Vein ± replacement nickel, p=0.0544
4. Black shale va-nadium ± Mo ± Ni, p=0.0360
5. U-M intrusion nickel-copper-PGE, p=0.0349
",Ophiolite nickel-copper-PGE,0.1381791979074478,Laterite nickel,0.0679153352975845,Vein ± replacement nickel,0.0544012114405632,Black shale va-nadium ± Mo ± Ni,0.036032035946846,U-M intrusion nickel-copper-PGE,0.03492122143507,183,18,122,56,180
76,878,4530692_45ICNN5Z_ASRBB2RN,"1. U-M layered intrusion nickel-copper-PGE, p=0.0793
2. U-M intrusion nickel-copper-PGE, p=0.0628
3. Ophiolite nickel-copper-PGE, p=0.0459
4. Anorthosite conduit nickel-copper-PGE, p=0.0452
5. Impact U-M intrusion nickel-copper-PGE, p=0.0405
",U-M layered intrusion nickel-copper-PGE,0.0793056711554527,U-M intrusion nickel-copper-PGE,0.0628145113587379,Ophiolite nickel-copper-PGE,0.0459304824471473,Anorthosite conduit nickel-copper-PGE,0.045200441032648,Impact U-M intrusion nickel-copper-PGE,0.0404797047376632,177,180,183,187,188
77,879,4530692_45IUD5QS_NI7WSCV5,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.1186
2. Low Iron alkali-calcic, p=0.0688
3. U-M intrusion nickel-copper-PGE, p=0.0681
4. Komatiite nickel-copper-PGE, p=0.0640
5. U-M conduit nickel-copper-PGE, p=0.0541
",Arc U-M intru-sion nickel-copper-PGE,0.1186363324522972,Low Iron alkali-calcic,0.0688372403383255,U-M intrusion nickel-copper-PGE,0.0680986493825912,Komatiite nickel-copper-PGE,0.0640007779002189,U-M conduit nickel-copper-PGE,0.0540624037384986,185,96,180,175,181
78,894,4530692_46GTE46B_MJI7W3SW,"1. U-M intrusion nickel-copper-PGE, p=0.0806
2. Komatiite nickel-copper-PGE, p=0.0708
3. Ophiolite nickel-copper-PGE, p=0.0634
4. U-M layered intrusion nickel-copper-PGE, p=0.0464
5. U-M conduit nickel-copper-PGE, p=0.0387
",U-M intrusion nickel-copper-PGE,0.0806055888533592,Komatiite nickel-copper-PGE,0.0707900375127792,Ophiolite nickel-copper-PGE,0.0633917525410652,U-M layered intrusion nickel-copper-PGE,0.0463988147675991,U-M conduit nickel-copper-PGE,0.0386860258877277,180,175,183,177,181
79,909,4530692_47B8MKWJ_URMNJ6PU,"1. U-M intrusion nickel-copper-PGE, p=0.0626
2. Ophiolite nickel-copper-PGE, p=0.0580
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0558
4. Komatiite nickel-copper-PGE, p=0.0505
5. Black shale nickel ± Mo-PGE, p=0.0491
",U-M intrusion nickel-copper-PGE,0.0626478046178817,Ophiolite nickel-copper-PGE,0.0580193921923637,Arc U-M intru-sion nickel-copper-PGE,0.0558223836123943,Komatiite nickel-copper-PGE,0.0504586324095726,Black shale nickel ± Mo-PGE,0.0490567423403263,180,183,185,175,57
80,919,4530692_487FTNIZ_RHJZK5DD,"1. U-M conduit nickel-copper-PGE, p=0.0973
2. Anorthosite conduit nickel-copper-PGE, p=0.0970
3. U-M layered intrusion nickel-copper-PGE, p=0.0837
4. U-M intrusion nickel-copper-PGE, p=0.0819
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0379
",U-M conduit nickel-copper-PGE,0.0973074734210968,Anorthosite conduit nickel-copper-PGE,0.0969781652092933,U-M layered intrusion nickel-copper-PGE,0.0836910530924797,U-M intrusion nickel-copper-PGE,0.0818827822804451,Arc U-M intru-sion nickel-copper-PGE,0.0379306375980377,181,187,177,180,185
81,923,4530692_48DXUME3_HFID7KWB,"1. Mafic-ultramafic VMS, p=0.0588
2. Bimodal felsic VMS, p=0.0537
3. Bimodal-mafic VMS, p=0.0447
4. Ophiolite nickel-copper-PGE, p=0.0438
5. U-M intrusion nickel-copper-PGE, p=0.0426
",Mafic-ultramafic VMS,0.0588122606277465,Bimodal felsic VMS,0.0536817573010921,Bimodal-mafic VMS,0.0447051040828228,Ophiolite nickel-copper-PGE,0.0437842942774295,U-M intrusion nickel-copper-PGE,0.0425729304552078,108,111,110,183,180
82,965,4530692_4C3MGEJC_SHA6KNM9,"1. Komatiite nickel-copper-PGE, p=0.2107
2. U-M intrusion nickel-copper-PGE, p=0.0845
3. Algoma-type banded iron formation, p=0.0654
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0566
5. Ophiolite nickel-copper-PGE, p=0.0510
",Komatiite nickel-copper-PGE,0.2107458859682083,U-M intrusion nickel-copper-PGE,0.0845134258270263,Algoma-type banded iron formation,0.0653907358646392,Arc U-M intru-sion nickel-copper-PGE,0.0566151775419712,Ophiolite nickel-copper-PGE,0.0510480254888534,175,180,113,185,183
83,979,4530692_4D6I957S_N3HJN74X,"1. Hypozonal orogenic gold, p=0.0660
2. Mesozonal orogenic gold, p=0.0635
3. U-M intrusion nickel-copper-PGE, p=0.0527
4. Supergene gold, p=0.0406
5. Porphyry gold ± copper, p=0.0403
",Hypozonal orogenic gold,0.0659954398870468,Mesozonal orogenic gold,0.0635378956794738,U-M intrusion nickel-copper-PGE,0.0527298711240291,Supergene gold,0.0405588708817958,Porphyry gold ± copper,0.0402674600481987,86,87,180,28,155
84,983,4530692_4D9J8P2P_BMHT4FFS,"1. U-M intrusion nickel-copper-PGE, p=0.1307
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0903
3. Komatiite nickel-copper-PGE, p=0.0724
4. U-M layered intrusion nickel-copper-PGE, p=0.0464
5. Impact U-M intrusion nickel-copper-PGE, p=0.0381
",U-M intrusion nickel-copper-PGE,0.1306701153516769,Arc U-M intru-sion nickel-copper-PGE,0.0902898162603378,Komatiite nickel-copper-PGE,0.0724206715822219,U-M layered intrusion nickel-copper-PGE,0.046352993696928,Impact U-M intrusion nickel-copper-PGE,0.0381404496729373,180,185,175,177,188
85,989,4530692_4DKEADKU_7C7GC2AU,"1. U-M intrusion nickel-copper-PGE, p=0.1807
2. Komatiite nickel-copper-PGE, p=0.0692
3. U-M conduit nickel-copper-PGE, p=0.0609
4. Anorthosite conduit nickel-copper-PGE, p=0.0605
5. Ophiolite nickel-copper-PGE, p=0.0486
",U-M intrusion nickel-copper-PGE,0.1807420551776886,Komatiite nickel-copper-PGE,0.069158636033535,U-M conduit nickel-copper-PGE,0.0609162561595439,Anorthosite conduit nickel-copper-PGE,0.0604704953730106,Ophiolite nickel-copper-PGE,0.0485876314342021,180,175,181,187,183
86,994,4530692_4E3NTUNA_7HA9JWQ2,"1. U-M intrusion nickel-copper-PGE, p=0.0689
2. Algoma-type banded iron formation, p=0.0533
3. Impact U-M intrusion nickel-copper-PGE, p=0.0513
4. U-M layered intrusion nickel-copper-PGE, p=0.0498
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0405
",U-M intrusion nickel-copper-PGE,0.0689234286546707,Algoma-type banded iron formation,0.0533075258135795,Impact U-M intrusion nickel-copper-PGE,0.0512640252709388,U-M layered intrusion nickel-copper-PGE,0.0498478896915912,Arc U-M intru-sion nickel-copper-PGE,0.0405260361731052,180,113,188,177,185
